"","st_fips","state_name","place_name","year"
"42003","3718060","North Carolina","Duck town","2020"
"42004","3718060","North Carolina","Duck town","2020"
"42005","3718060","North Carolina","Duck town","2020"
"42006","3718060","North Carolina","Duck town","2020"
"42007","3718060","North Carolina","Duck town","2020"
"42008","3718060","North Carolina","Duck town","2020"
"42009","3718060","North Carolina","Duck town","2020"
"42010","3718060","North Carolina","Duck town","2020"
"42011","3718060","North Carolina","Duck town","2020"
"42012","3718060","North Carolina","Duck town","2020"
"42013","3718060","North Carolina","Duck town","2020"
"42014","3718060","North Carolina","Duck town","2020"
"42015","0955990","Connecticut","Norwalk city","2020"
"42016","4737640","Tennessee","Jackson city","2020"
"42017","4737640","Tennessee","Jackson city","2020"
"42018","4737640","Tennessee","Jackson city","2020"
"42019","4737640","Tennessee","Jackson city","2020"
"42020","4737640","Tennessee","Jackson city","2020"
"42021","4737640","Tennessee","Jackson city","2020"
"42022","4737640","Tennessee","Jackson city","2020"
"42023","4737640","Tennessee","Jackson city","2020"
"42024","4737640","Tennessee","Jackson city","2020"
"42025","4737640","Tennessee","Jackson city","2020"
"42026","3734200","North Carolina","Jacksonville city","2020"
"42027","4141650","Oregon","Lebanon city","2020"
"42028","4141650","Oregon","Lebanon city","2020"
"42029","4141650","Oregon","Lebanon city","2020"
"42030","4141650","Oregon","Lebanon city","2020"
"42031","4141650","Oregon","Lebanon city","2020"
"42032","4141650","Oregon","Lebanon city","2020"
"42033","4141650","Oregon","Lebanon city","2020"
"42034","4141650","Oregon","Lebanon city","2020"
"42035","4141650","Oregon","Lebanon city","2020"
"42036","4031700","Oklahoma","Guthrie city","2020"
"42037","1919153","Iowa","Polk County","2020"
"42038","1919153","Iowa","Polk County","2020"
"42039","1919153","Iowa","Polk County","2020"
"42040","1919153","Iowa","Polk County","2020"
"42041","1919153","Iowa","Polk County","2020"
"42042","1919153","Iowa","Polk County","2020"
"42043","1919153","Iowa","Polk County","2020"
"42044","0664434","California","San Anselmo town","2020"
"42045","0664434","California","San Anselmo town","2020"
"42046","0458010","Arizona","Quartzsite town","2020"
"42047","4480780","Rhode Island","Woonsocket city","2020"
"42048","4480780","Rhode Island","Woonsocket city","2020"
"42049","4480780","Rhode Island","Woonsocket city","2020"
"42050","2204685","Louisiana","Bastrop city","2020"
"42051","2204685","Louisiana","Bastrop city","2020"
"42052","2204685","Louisiana","Bastrop city","2020"
"42053","2204685","Louisiana","Bastrop city","2020"
"42054","2204685","Louisiana","Bastrop city","2020"
"42055","2204685","Louisiana","Bastrop city","2020"
"42056","2204685","Louisiana","Bastrop city","2020"
"42057","2204685","Louisiana","Bastrop city","2020"
"42058","2204685","Louisiana","Bastrop city","2020"
"42059","2204685","Louisiana","Bastrop city","2020"
"42060","3726880","North Carolina","Goldsboro city","2020"
"42061","3726880","North Carolina","Goldsboro city","2020"
"42062","3726880","North Carolina","Goldsboro city","2020"
"42063","3726880","North Carolina","Goldsboro city","2020"
"42064","3726880","North Carolina","Goldsboro city","2020"
"42065","3726880","North Carolina","Goldsboro city","2020"
"42066","3726880","North Carolina","Goldsboro city","2020"
"42067","3726880","North Carolina","Goldsboro city","2020"
"42068","3726880","North Carolina","Goldsboro city","2020"
"42069","3726880","North Carolina","Goldsboro city","2020"
"42070","3726880","North Carolina","Goldsboro city","2020"
"42071","3726880","North Carolina","Goldsboro city","2020"
"42072","3726880","North Carolina","Goldsboro city","2020"
"42073","3726880","North Carolina","Goldsboro city","2020"
"42074","3726880","North Carolina","Goldsboro city","2020"
"42075","3726880","North Carolina","Goldsboro city","2020"
"42076","3726880","North Carolina","Goldsboro city","2020"
"42077","3726880","North Carolina","Goldsboro city","2020"
"42078","3726880","North Carolina","Goldsboro city","2020"
"42079","3726880","North Carolina","Goldsboro city","2020"
"42080","3726880","North Carolina","Goldsboro city","2020"
"42081","3726880","North Carolina","Goldsboro city","2020"
"42082","3726880","North Carolina","Goldsboro city","2020"
"42083","3726880","North Carolina","Goldsboro city","2020"
"42084","3726880","North Carolina","Goldsboro city","2020"
"42085","3734200","North Carolina","Jacksonville city","2020"
"42086","3734200","North Carolina","Jacksonville city","2020"
"42087","0101708","Alabama","Andalusia city","2021"
"42088","0101708","Alabama","Andalusia city","2021"
"42089","0101708","Alabama","Andalusia city","2021"
"42090","0101708","Alabama","Andalusia city","2021"
"42091","0101708","Alabama","Andalusia city","2021"
"42092","0101708","Alabama","Andalusia city","2021"
"42093","0101708","Alabama","Andalusia city","2021"
"42094","0101708","Alabama","Andalusia city","2021"
"42095","0101708","Alabama","Andalusia city","2021"
"42096","0101708","Alabama","Andalusia city","2021"
"42097","0101708","Alabama","Andalusia city","2021"
"42098","0101708","Alabama","Andalusia city","2021"
"42099","0101708","Alabama","Andalusia city","2021"
"42100","0101708","Alabama","Andalusia city","2021"
"42101","0101708","Alabama","Andalusia city","2021"
"42102","0181720","Alabama","Wetumpka city","2021"
"42103","0181720","Alabama","Wetumpka city","2021"
"42104","0181720","Alabama","Wetumpka city","2021"
"42105","0181720","Alabama","Wetumpka city","2021"
"42106","0181720","Alabama","Wetumpka city","2021"
"42107","0181720","Alabama","Wetumpka city","2021"
"42108","0181720","Alabama","Wetumpka city","2021"
"42109","0181720","Alabama","Wetumpka city","2021"
"42110","0181720","Alabama","Wetumpka city","2021"
"42111","0181720","Alabama","Wetumpka city","2021"
"42112","0181720","Alabama","Wetumpka city","2021"
"42113","0181720","Alabama","Wetumpka city","2021"
"42114","0181720","Alabama","Wetumpka city","2021"
"42115","0168736","Alabama","Scottsboro city","2021"
"42116","0135800","Alabama","Homewood city","2021"
"42117","0135800","Alabama","Homewood city","2021"
"42118","0135800","Alabama","Homewood city","2021"
"42119","0103076","Alabama","Auburn city","2021"
"42120","0171190","Alabama","Smiths Station city","2021"
"42121","0132848","Alabama","Hamilton city","2021"
"42122","0151000","Alabama","Montgomery city","2021"
"42123","0151000","Alabama","Montgomery city","2021"
"42124","0151000","Alabama","Montgomery city","2021"
"42125","0151000","Alabama","Montgomery city","2021"
"42126","0151000","Alabama","Montgomery city","2021"
"42127","0258660","Alaska","Palmer city","2021"
"42128","0258660","Alaska","Palmer city","2021"
"42129","0258660","Alaska","Palmer city","2021"
"42130","0258660","Alaska","Palmer city","2021"
"42131","0258660","Alaska","Palmer city","2021"
"42132","0258660","Alaska","Palmer city","2021"
"42133","0258660","Alaska","Palmer city","2021"
"42134","0258660","Alaska","Palmer city","2021"
"42135","0258660","Alaska","Palmer city","2021"
"42136","0258660","Alaska","Palmer city","2021"
"42137","0258660","Alaska","Palmer city","2021"
"42138","0258660","Alaska","Palmer city","2021"
"42139","0258660","Alaska","Palmer city","2021"
"42140","0258660","Alaska","Palmer city","2021"
"42141","0258660","Alaska","Palmer city","2021"
"42142","0258660","Alaska","Palmer city","2021"
"42143","0258660","Alaska","Palmer city","2021"
"42144","0258660","Alaska","Palmer city","2021"
"42145","0258660","Alaska","Palmer city","2021"
"42146","0258660","Alaska","Palmer city","2021"
"42147","0258660","Alaska","Palmer city","2021"
"42148","0258660","Alaska","Palmer city","2021"
"42149","0258660","Alaska","Palmer city","2021"
"42150","0258660","Alaska","Palmer city","2021"
"42151","0258660","Alaska","Palmer city","2021"
"42152","0258660","Alaska","Palmer city","2021"
"42153","0258660","Alaska","Palmer city","2021"
"42154","0258660","Alaska","Palmer city","2021"
"42155","0258660","Alaska","Palmer city","2021"
"42156","0258660","Alaska","Palmer city","2021"
"42157","0258660","Alaska","Palmer city","2021"
"42158","0258660","Alaska","Palmer city","2021"
"42159","0258660","Alaska","Palmer city","2021"
"42160","0258660","Alaska","Palmer city","2021"
"42161","0451810","Arizona","Page city","2021"
"42162","0451810","Arizona","Page city","2021"
"42163","0458010","Arizona","Quartzsite town","2021"
"42164","0458010","Arizona","Quartzsite town","2021"
"42165","0458010","Arizona","Quartzsite town","2021"
"42166","0458010","Arizona","Quartzsite town","2021"
"42167","0458010","Arizona","Quartzsite town","2021"
"42168","0458010","Arizona","Quartzsite town","2021"
"42169","0458010","Arizona","Quartzsite town","2021"
"42170","0458010","Arizona","Quartzsite town","2021"
"42171","0458010","Arizona","Quartzsite town","2021"
"42172","0458010","Arizona","Quartzsite town","2021"
"42173","0458010","Arizona","Quartzsite town","2021"
"42174","0458010","Arizona","Quartzsite town","2021"
"42175","0458010","Arizona","Quartzsite town","2021"
"42176","0458010","Arizona","Quartzsite town","2021"
"42177","0458010","Arizona","Quartzsite town","2021"
"42178","0458010","Arizona","Quartzsite town","2021"
"42179","0458010","Arizona","Quartzsite town","2021"
"42180","0458010","Arizona","Quartzsite town","2021"
"42181","0458010","Arizona","Quartzsite town","2021"
"42182","0458010","Arizona","Quartzsite town","2021"
"42183","0458010","Arizona","Quartzsite town","2021"
"42184","0458010","Arizona","Quartzsite town","2021"
"42185","0458010","Arizona","Quartzsite town","2021"
"42186","0458010","Arizona","Quartzsite town","2021"
"42187","0458010","Arizona","Quartzsite town","2021"
"42188","0458010","Arizona","Quartzsite town","2021"
"42189","0458010","Arizona","Quartzsite town","2021"
"42190","0455000","Arizona","Phoenix city","2021"
"42191","0455000","Arizona","Phoenix city","2021"
"42192","0455000","Arizona","Phoenix city","2021"
"42193","0455000","Arizona","Phoenix city","2021"
"42194","0455000","Arizona","Phoenix city","2021"
"42195","0455000","Arizona","Phoenix city","2021"
"42196","0455000","Arizona","Phoenix city","2021"
"42197","0455000","Arizona","Phoenix city","2021"
"42198","0455000","Arizona","Phoenix city","2021"
"42199","0455000","Arizona","Phoenix city","2021"
"42200","0455000","Arizona","Phoenix city","2021"
"42201","0455000","Arizona","Phoenix city","2021"
"42202","0455000","Arizona","Phoenix city","2021"
"42203","0455000","Arizona","Phoenix city","2021"
"42204","0455000","Arizona","Phoenix city","2021"
"42205","0455000","Arizona","Phoenix city","2021"
"42206","0455000","Arizona","Phoenix city","2021"
"42207","0455000","Arizona","Phoenix city","2021"
"42208","0455000","Arizona","Phoenix city","2021"
"42209","0455000","Arizona","Phoenix city","2021"
"42210","0455000","Arizona","Phoenix city","2021"
"42211","0455000","Arizona","Phoenix city","2021"
"42212","0455000","Arizona","Phoenix city","2021"
"42213","0455000","Arizona","Phoenix city","2021"
"42214","0455000","Arizona","Phoenix city","2021"
"42215","0455000","Arizona","Phoenix city","2021"
"42216","0455000","Arizona","Phoenix city","2021"
"42217","0455000","Arizona","Phoenix city","2021"
"42218","0455000","Arizona","Phoenix city","2021"
"42219","0455000","Arizona","Phoenix city","2021"
"42220","0455000","Arizona","Phoenix city","2021"
"42221","0455000","Arizona","Phoenix city","2021"
"42222","0455000","Arizona","Phoenix city","2021"
"42223","0455000","Arizona","Phoenix city","2021"
"42224","0455000","Arizona","Phoenix city","2021"
"42225","0455000","Arizona","Phoenix city","2021"
"42226","0455000","Arizona","Phoenix city","2021"
"42227","0455000","Arizona","Phoenix city","2021"
"42228","0455000","Arizona","Phoenix city","2021"
"42229","0455000","Arizona","Phoenix city","2021"
"42230","0455000","Arizona","Phoenix city","2021"
"42231","0455000","Arizona","Phoenix city","2021"
"42232","0455000","Arizona","Phoenix city","2021"
"42233","0455000","Arizona","Phoenix city","2021"
"42234","0455000","Arizona","Phoenix city","2021"
"42235","0455000","Arizona","Phoenix city","2021"
"42236","0455000","Arizona","Phoenix city","2021"
"42237","0455000","Arizona","Phoenix city","2021"
"42238","0455000","Arizona","Phoenix city","2021"
"42239","0455000","Arizona","Phoenix city","2021"
"42240","0455000","Arizona","Phoenix city","2021"
"42241","0455000","Arizona","Phoenix city","2021"
"42242","0455000","Arizona","Phoenix city","2021"
"42243","0455000","Arizona","Phoenix city","2021"
"42244","0455000","Arizona","Phoenix city","2021"
"42245","0455000","Arizona","Phoenix city","2021"
"42246","0455000","Arizona","Phoenix city","2021"
"42247","0455000","Arizona","Phoenix city","2021"
"42248","0455000","Arizona","Phoenix city","2021"
"42249","0455000","Arizona","Phoenix city","2021"
"42250","0455000","Arizona","Phoenix city","2021"
"42251","0455000","Arizona","Phoenix city","2021"
"42252","0455000","Arizona","Phoenix city","2021"
"42253","0455000","Arizona","Phoenix city","2021"
"42254","0455000","Arizona","Phoenix city","2021"
"42255","0462140","Arizona","Sahuarita town","2021"
"42256","0462140","Arizona","Sahuarita town","2021"
"42257","0462140","Arizona","Sahuarita town","2021"
"42258","0462140","Arizona","Sahuarita town","2021"
"42259","0477000","Arizona","Tucson city","2021"
"42260","0477000","Arizona","Tucson city","2021"
"42261","0477000","Arizona","Tucson city","2021"
"42262","0477000","Arizona","Tucson city","2021"
"42263","0477000","Arizona","Tucson city","2021"
"42264","0477000","Arizona","Tucson city","2021"
"42265","0477000","Arizona","Tucson city","2021"
"42266","0477000","Arizona","Tucson city","2021"
"42267","0477000","Arizona","Tucson city","2021"
"42268","0477000","Arizona","Tucson city","2021"
"42269","0449640","Arizona","Nogales city","2021"
"42270","0449640","Arizona","Nogales city","2021"
"42271","0412840","Arizona","Chino Valley town","2021"
"42272","0566080","Arkansas","Springdale city","2021"
"42273","0566080","Arkansas","Springdale city","2021"
"42274","0574540","Arkansas","West Memphis city","2021"
"42275","0574540","Arkansas","West Memphis city","2021"
"42276","0574540","Arkansas","West Memphis city","2021"
"42277","0574540","Arkansas","West Memphis city","2021"
"42278","0574540","Arkansas","West Memphis city","2021"
"42279","0574540","Arkansas","West Memphis city","2021"
"42280","0574540","Arkansas","West Memphis city","2021"
"42281","0574540","Arkansas","West Memphis city","2021"
"42282","0574540","Arkansas","West Memphis city","2021"
"42283","0574540","Arkansas","West Memphis city","2021"
"42284","0574540","Arkansas","West Memphis city","2021"
"42285","0574540","Arkansas","West Memphis city","2021"
"42286","0574540","Arkansas","West Memphis city","2021"
"42287","0574540","Arkansas","West Memphis city","2021"
"42288","0574540","Arkansas","West Memphis city","2021"
"42289","0574540","Arkansas","West Memphis city","2021"
"42290","0574540","Arkansas","West Memphis city","2021"
"42291","0574540","Arkansas","West Memphis city","2021"
"42292","0574540","Arkansas","West Memphis city","2021"
"42293","0574540","Arkansas","West Memphis city","2021"
"42294","0574540","Arkansas","West Memphis city","2021"
"42295","0574540","Arkansas","West Memphis city","2021"
"42296","0574540","Arkansas","West Memphis city","2021"
"42297","0505143","Arkansas","Washington County","2021"
"42298","0505143","Arkansas","Washington County","2021"
"42299","0505143","Arkansas","Washington County","2021"
"42300","0505143","Arkansas","Washington County","2021"
"42301","0505143","Arkansas","Washington County","2021"
"42302","0600674","California","Albany city","2021"
"42303","0600674","California","Albany city","2021"
"42304","0600674","California","Albany city","2021"
"42305","0600674","California","Albany city","2021"
"42306","0600674","California","Albany city","2021"
"42307","0600674","California","Albany city","2021"
"42308","0600674","California","Albany city","2021"
"42309","0600674","California","Albany city","2021"
"42310","0600674","California","Albany city","2021"
"42311","0600674","California","Albany city","2021"
"42312","0600674","California","Albany city","2021"
"42313","0600674","California","Albany city","2021"
"42314","0600674","California","Albany city","2021"
"42315","0600674","California","Albany city","2021"
"42316","0600674","California","Albany city","2021"
"42317","0600674","California","Albany city","2021"
"42318","0600674","California","Albany city","2021"
"42319","0600674","California","Albany city","2021"
"42320","0622594","California","Emeryville city","2021"
"42321","0606009","California","Calaveras County","2021"
"42322","0670882","California","Selma city","2021"
"42323","0670882","California","Selma city","2021"
"42324","0670882","California","Selma city","2021"
"42325","0670882","California","Selma city","2021"
"42326","0670882","California","Selma city","2021"
"42327","0670882","California","Selma city","2021"
"42328","0670882","California","Selma city","2021"
"42329","0670882","California","Selma city","2021"
"42330","0608058","California","Brawley city","2021"
"42331","0608058","California","Brawley city","2021"
"42332","0608058","California","Brawley city","2021"
"42333","0608058","California","Brawley city","2021"
"42334","0608058","California","Brawley city","2021"
"42335","0608058","California","Brawley city","2021"
"42336","0608058","California","Brawley city","2021"
"42337","0608058","California","Brawley city","2021"
"42338","0608058","California","Brawley city","2021"
"42339","0608058","California","Brawley city","2021"
"42340","0608058","California","Brawley city","2021"
"42341","0608058","California","Brawley city","2021"
"42342","0608058","California","Brawley city","2021"
"42343","0608058","California","Brawley city","2021"
"42344","0608058","California","Brawley city","2021"
"42345","0608058","California","Brawley city","2021"
"42346","0608058","California","Brawley city","2021"
"42347","0608058","California","Brawley city","2021"
"42348","0608058","California","Brawley city","2021"
"42349","0608058","California","Brawley city","2021"
"42350","0608058","California","Brawley city","2021"
"42351","0608058","California","Brawley city","2021"
"42352","0608058","California","Brawley city","2021"
"42353","0608058","California","Brawley city","2021"
"42354","0608058","California","Brawley city","2021"
"42355","0608058","California","Brawley city","2021"
"42356","0608058","California","Brawley city","2021"
"42357","0608058","California","Brawley city","2021"
"42358","0608058","California","Brawley city","2021"
"42359","0608058","California","Brawley city","2021"
"42360","0608058","California","Brawley city","2021"
"42361","0608058","California","Brawley city","2021"
"42362","0608058","California","Brawley city","2021"
"42363","0608058","California","Brawley city","2021"
"42364","0608058","California","Brawley city","2021"
"42365","0608058","California","Brawley city","2021"
"42366","0608058","California","Brawley city","2021"
"42367","0608058","California","Brawley city","2021"
"42368","0608058","California","Brawley city","2021"
"42369","0608058","California","Brawley city","2021"
"42370","0608058","California","Brawley city","2021"
"42371","0608058","California","Brawley city","2021"
"42372","0608058","California","Brawley city","2021"
"42373","0608058","California","Brawley city","2021"
"42374","0608058","California","Brawley city","2021"
"42375","0608058","California","Brawley city","2021"
"42376","0608058","California","Brawley city","2021"
"42377","0608058","California","Brawley city","2021"
"42378","0608058","California","Brawley city","2021"
"42379","0608058","California","Brawley city","2021"
"42380","0608058","California","Brawley city","2021"
"42381","0608058","California","Brawley city","2021"
"42382","0608058","California","Brawley city","2021"
"42383","0608058","California","Brawley city","2021"
"42384","0608058","California","Brawley city","2021"
"42385","0608058","California","Brawley city","2021"
"42386","0608058","California","Brawley city","2021"
"42387","0608058","California","Brawley city","2021"
"42388","0608058","California","Brawley city","2021"
"42389","0608058","California","Brawley city","2021"
"42390","0608058","California","Brawley city","2021"
"42391","0608058","California","Brawley city","2021"
"42392","0608058","California","Brawley city","2021"
"42393","0608058","California","Brawley city","2021"
"42394","0608058","California","Brawley city","2021"
"42395","0608058","California","Brawley city","2021"
"42396","0678092","California","Tehachapi city","2021"
"42397","0613945","California","Clearlake city","2021"
"42398","0608954","California","Burbank city","2021"
"42399","0608954","California","Burbank city","2021"
"42400","0608954","California","Burbank city","2021"
"42401","0608954","California","Burbank city","2021"
"42402","0608954","California","Burbank city","2021"
"42403","0608954","California","Burbank city","2021"
"42404","0608954","California","Burbank city","2021"
"42405","0608954","California","Burbank city","2021"
"42406","0608954","California","Burbank city","2021"
"42407","0608954","California","Burbank city","2021"
"42408","0608954","California","Burbank city","2021"
"42409","0608954","California","Burbank city","2021"
"42410","0608954","California","Burbank city","2021"
"42411","0608954","California","Burbank city","2021"
"42412","0608954","California","Burbank city","2021"
"42413","0608954","California","Burbank city","2021"
"42414","0608954","California","Burbank city","2021"
"42415","0608954","California","Burbank city","2021"
"42416","0608954","California","Burbank city","2021"
"42417","0608954","California","Burbank city","2021"
"42418","0608954","California","Burbank city","2021"
"42419","0608954","California","Burbank city","2021"
"42420","0608954","California","Burbank city","2021"
"42421","0608954","California","Burbank city","2021"
"42422","0608954","California","Burbank city","2021"
"42423","0608954","California","Burbank city","2021"
"42424","0608954","California","Burbank city","2021"
"42425","0608954","California","Burbank city","2021"
"42426","0608954","California","Burbank city","2021"
"42427","0608954","California","Burbank city","2021"
"42428","0608954","California","Burbank city","2021"
"42429","0608954","California","Burbank city","2021"
"42430","0608954","California","Burbank city","2021"
"42431","0608954","California","Burbank city","2021"
"42432","0608954","California","Burbank city","2021"
"42433","0608954","California","Burbank city","2021"
"42434","0608954","California","Burbank city","2021"
"42435","0608954","California","Burbank city","2021"
"42436","0608954","California","Burbank city","2021"
"42437","0608954","California","Burbank city","2021"
"42438","0608954","California","Burbank city","2021"
"42439","0608954","California","Burbank city","2021"
"42440","0608954","California","Burbank city","2021"
"42441","0608954","California","Burbank city","2021"
"42442","0608954","California","Burbank city","2021"
"42443","0608954","California","Burbank city","2021"
"42444","0608954","California","Burbank city","2021"
"42445","0608954","California","Burbank city","2021"
"42446","0608954","California","Burbank city","2021"
"42447","0608954","California","Burbank city","2021"
"42448","0608954","California","Burbank city","2021"
"42449","0608954","California","Burbank city","2021"
"42450","0608954","California","Burbank city","2021"
"42451","0608954","California","Burbank city","2021"
"42452","0608954","California","Burbank city","2021"
"42453","0608954","California","Burbank city","2021"
"42454","0608954","California","Burbank city","2021"
"42455","0608954","California","Burbank city","2021"
"42456","0608954","California","Burbank city","2021"
"42457","0608954","California","Burbank city","2021"
"42458","0608954","California","Burbank city","2021"
"42459","0608954","California","Burbank city","2021"
"42460","0608954","California","Burbank city","2021"
"42461","0608954","California","Burbank city","2021"
"42462","0608954","California","Burbank city","2021"
"42463","0619766","California","Downey city","2021"
"42464","0619766","California","Downey city","2021"
"42465","0619766","California","Downey city","2021"
"42466","0619766","California","Downey city","2021"
"42467","0619766","California","Downey city","2021"
"42468","0619766","California","Downey city","2021"
"42469","0619766","California","Downey city","2021"
"42470","0636546","California","Inglewood city","2021"
"42471","0636546","California","Inglewood city","2021"
"42472","0636546","California","Inglewood city","2021"
"42473","0648648","California","Monrovia city","2021"
"42474","0648648","California","Monrovia city","2021"
"42475","0648648","California","Monrovia city","2021"
"42476","0648648","California","Monrovia city","2021"
"42477","0648648","California","Monrovia city","2021"
"42478","0648648","California","Monrovia city","2021"
"42479","0648648","California","Monrovia city","2021"
"42480","0648648","California","Monrovia city","2021"
"42481","0648648","California","Monrovia city","2021"
"42482","0648648","California","Monrovia city","2021"
"42483","0648648","California","Monrovia city","2021"
"42484","0648648","California","Monrovia city","2021"
"42485","0648648","California","Monrovia city","2021"
"42486","0648648","California","Monrovia city","2021"
"42487","0648648","California","Monrovia city","2021"
"42488","0648648","California","Monrovia city","2021"
"42489","0648648","California","Monrovia city","2021"
"42490","0648648","California","Monrovia city","2021"
"42491","0648648","California","Monrovia city","2021"
"42492","0648648","California","Monrovia city","2021"
"42493","0648648","California","Monrovia city","2021"
"42494","0648648","California","Monrovia city","2021"
"42495","0648648","California","Monrovia city","2021"
"42496","0648648","California","Monrovia city","2021"
"42497","0648648","California","Monrovia city","2021"
"42498","0648648","California","Monrovia city","2021"
"42499","0648648","California","Monrovia city","2021"
"42500","0648648","California","Monrovia city","2021"
"42501","0670000","California","Santa Monica city","2021"
"42502","0670000","California","Santa Monica city","2021"
"42503","0670000","California","Santa Monica city","2021"
"42504","0670000","California","Santa Monica city","2021"
"42505","0670000","California","Santa Monica city","2021"
"42506","0670000","California","Santa Monica city","2021"
"42507","0670000","California","Santa Monica city","2021"
"42508","0670000","California","Santa Monica city","2021"
"42509","0670000","California","Santa Monica city","2021"
"42510","0670000","California","Santa Monica city","2021"
"42511","0670000","California","Santa Monica city","2021"
"42512","0670000","California","Santa Monica city","2021"
"42513","0670000","California","Santa Monica city","2021"
"42514","0670000","California","Santa Monica city","2021"
"42515","0670000","California","Santa Monica city","2021"
"42516","0670000","California","Santa Monica city","2021"
"42517","0670000","California","Santa Monica city","2021"
"42518","0670000","California","Santa Monica city","2021"
"42519","0670000","California","Santa Monica city","2021"
"42520","0670000","California","Santa Monica city","2021"
"42521","0670000","California","Santa Monica city","2021"
"42522","0670000","California","Santa Monica city","2021"
"42523","0670000","California","Santa Monica city","2021"
"42524","0670000","California","Santa Monica city","2021"
"42525","0670000","California","Santa Monica city","2021"
"42526","0670000","California","Santa Monica city","2021"
"42527","0670000","California","Santa Monica city","2021"
"42528","0670000","California","Santa Monica city","2021"
"42529","0684200","California","West Covina city","2021"
"42530","0684200","California","West Covina city","2021"
"42531","0623168","California","Fairfax town","2021"
"42532","0623168","California","Fairfax town","2021"
"42533","0664224","California","Salinas city","2021"
"42534","0664224","California","Salinas city","2021"
"42535","0664224","California","Salinas city","2021"
"42536","0664224","California","Salinas city","2021"
"42537","0664224","California","Salinas city","2021"
"42538","0664224","California","Salinas city","2021"
"42539","0664224","California","Salinas city","2021"
"42540","0664224","California","Salinas city","2021"
"42541","0664224","California","Salinas city","2021"
"42542","0664224","California","Salinas city","2021"
"42543","0664224","California","Salinas city","2021"
"42544","0664224","California","Salinas city","2021"
"42545","0664224","California","Salinas city","2021"
"42546","0664224","California","Salinas city","2021"
"42547","0664224","California","Salinas city","2021"
"42548","0664224","California","Salinas city","2021"
"42549","0664224","California","Salinas city","2021"
"42550","0664224","California","Salinas city","2021"
"42551","0664224","California","Salinas city","2021"
"42552","0664224","California","Salinas city","2021"
"42553","0664224","California","Salinas city","2021"
"42554","0664224","California","Salinas city","2021"
"42555","0664224","California","Salinas city","2021"
"42556","0664224","California","Salinas city","2021"
"42557","0664224","California","Salinas city","2021"
"42558","0664224","California","Salinas city","2021"
"42559","0664224","California","Salinas city","2021"
"42560","0664224","California","Salinas city","2021"
"42561","0664224","California","Salinas city","2021"
"42562","0664224","California","Salinas city","2021"
"42563","0664224","California","Salinas city","2021"
"42564","0664224","California","Salinas city","2021"
"42565","0664224","California","Salinas city","2021"
"42566","0664224","California","Salinas city","2021"
"42567","0664224","California","Salinas city","2021"
"42568","0664224","California","Salinas city","2021"
"42569","0664224","California","Salinas city","2021"
"42570","0664224","California","Salinas city","2021"
"42571","0664224","California","Salinas city","2021"
"42572","0664224","California","Salinas city","2021"
"42573","0664224","California","Salinas city","2021"
"42574","0664224","California","Salinas city","2021"
"42575","0664224","California","Salinas city","2021"
"42576","0664224","California","Salinas city","2021"
"42577","0664224","California","Salinas city","2021"
"42578","0664224","California","Salinas city","2021"
"42579","0664224","California","Salinas city","2021"
"42580","0664224","California","Salinas city","2021"
"42581","0664224","California","Salinas city","2021"
"42582","0664224","California","Salinas city","2021"
"42583","0664224","California","Salinas city","2021"
"42584","0664224","California","Salinas city","2021"
"42585","0664224","California","Salinas city","2021"
"42586","0664224","California","Salinas city","2021"
"42587","0664224","California","Salinas city","2021"
"42588","0664224","California","Salinas city","2021"
"42589","0664224","California","Salinas city","2021"
"42590","0664224","California","Salinas city","2021"
"42591","0664224","California","Salinas city","2021"
"42592","0664224","California","Salinas city","2021"
"42593","0664224","California","Salinas city","2021"
"42594","0664224","California","Salinas city","2021"
"42595","0664224","California","Salinas city","2021"
"42596","0670742","California","Seaside city","2021"
"42597","0670742","California","Seaside city","2021"
"42598","0670742","California","Seaside city","2021"
"42599","0670742","California","Seaside city","2021"
"42600","0670742","California","Seaside city","2021"
"42601","0670742","California","Seaside city","2021"
"42602","0670742","California","Seaside city","2021"
"42603","0670742","California","Seaside city","2021"
"42604","0670742","California","Seaside city","2021"
"42605","0670742","California","Seaside city","2021"
"42606","0670742","California","Seaside city","2021"
"42607","0670742","California","Seaside city","2021"
"42608","0670742","California","Seaside city","2021"
"42609","0670742","California","Seaside city","2021"
"42610","0670742","California","Seaside city","2021"
"42611","0670742","California","Seaside city","2021"
"42612","0670742","California","Seaside city","2021"
"42613","0670742","California","Seaside city","2021"
"42614","0670742","California","Seaside city","2021"
"42615","0670742","California","Seaside city","2021"
"42616","0670742","California","Seaside city","2021"
"42617","0670742","California","Seaside city","2021"
"42618","0670742","California","Seaside city","2021"
"42619","0670742","California","Seaside city","2021"
"42620","0670742","California","Seaside city","2021"
"42621","0670742","California","Seaside city","2021"
"42622","0670742","California","Seaside city","2021"
"42623","0670742","California","Seaside city","2021"
"42624","0670742","California","Seaside city","2021"
"42625","0670742","California","Seaside city","2021"
"42626","0670742","California","Seaside city","2021"
"42627","0609892","California","Calistoga city","2021"
"42628","0639496","California","Lake Forest city","2021"
"42629","0639496","California","Lake Forest city","2021"
"42630","0639496","California","Lake Forest city","2021"
"42631","0604758","California","Beaumont city","2021"
"42632","0604758","California","Beaumont city","2021"
"42633","0604758","California","Beaumont city","2021"
"42634","0604758","California","Beaumont city","2021"
