origin_statefips,origin_countyfips,dest_statefips,dest_countyfips,dest_stateabbr,dest_countyname,n_returns,n_individuals,adj_grossincome
36,65,36,49,NY,Lewis County,90,168,4042
36,65,36,55,NY,Monroe County,71,98,3243
36,65,36,1,NY,Albany County,66,81,3023
36,65,36,29,NY,Erie County,59,84,2390
36,65,36,77,NY,Otsego County,47,84,1613
36,65,36,91,NY,Saratoga County,39,50,4874
36,65,36,47,NY,Kings County,38,63,1604
36,65,36,45,NY,Jefferson County,37,77,2203
36,65,37,119,NC,Mecklenburg County,35,62,2624
36,65,36,61,NY,New York County,34,44,1878
36,65,36,7,NY,Broome County,31,37,1359
36,65,12,103,FL,Pinellas County,28,42,2104
36,65,36,81,NY,Queens County,28,43,1138
36,65,36,83,NY,Rensselaer County,26,34,1334
36,65,12,57,FL,Hillsborough County,25,52,1317
36,65,12,71,FL,Lee County,23,41,1385
36,65,12,127,FL,Volusia County,23,35,1120
36,65,37,183,NC,Wake County,23,35,1381
36,65,6,73,CA,San Diego County,22,35,1395
36,65,36,17,NY,Chenango County,22,40,870
36,65,36,93,NY,Schenectady County,22,28,1431
36,65,45,51,SC,Horry County,22,37,1512
36,65,12,99,FL,Palm Beach County,21,34,1666
36,67,36,67,NY,Onondaga County Non-migrants,183548,351876,14333251
36,67,36,75,NY,Oswego County,1010,1757,59553
36,67,36,53,NY,Madison County,486,821,31427
36,67,36,11,NY,Cayuga County,370,598,19712
36,67,36,55,NY,Monroe County,315,457,24956
36,67,36,65,NY,Oneida County,277,427,17268
36,67,36,29,NY,Erie County,162,234,9513
36,67,36,23,NY,Cortland County,123,216,7189
36,67,36,45,NY,Jefferson County,114,193,6678
36,67,37,119,NC,Mecklenburg County,114,182,7562
36,67,12,71,FL,Lee County,95,184,8967
36,67,36,1,NY,Albany County,95,131,5226
36,67,36,47,NY,Kings County,95,120,5150
36,67,36,61,NY,New York County,95,114,5710
36,67,36,7,NY,Broome County,89,121,4533
36,67,36,81,NY,Queens County,77,102,2802
36,67,53,33,WA,King County,75,92,4601
36,67,25,17,MA,Middlesex County,73,125,5685
36,67,4,13,AZ,Maricopa County,71,128,4574
36,67,12,57,FL,Hillsborough County,69,107,4776
36,67,36,109,NY,Tompkins County,69,94,4195
36,67,6,37,CA,Los Angeles County,68,78,3774
36,67,12,103,FL,Pinellas County,63,109,6633
36,67,36,69,NY,Ontario County,63,102,4498
36,67,36,91,NY,Saratoga County,57,79,4273
36,67,36,89,NY,St. Lawrence County,54,85,3485
36,67,12,115,FL,Sarasota County,53,97,6309
36,67,37,183,NC,Wake County,53,94,3497
36,67,12,99,FL,Palm Beach County,52,81,5095
36,67,42,101,PA,Philadelphia County,51,66,2673
36,67,12,9,FL,Brevard County,50,81,3846
36,67,17,31,IL,Cook County,50,67,3587
36,67,12,31,FL,Duval County,49,73,2200
36,67,36,117,NY,Wayne County,49,79,2632
36,67,6,73,CA,San Diego County,48,66,2647
36,67,12,95,FL,Orange County,48,84,3383
36,67,34,17,NJ,Hudson County,47,55,2582
36,67,36,103,NY,Suffolk County,47,69,3125
36,67,12,105,FL,Polk County,46,80,3075
36,67,48,201,TX,Harris County,44,69,2341
36,67,42,3,PA,Allegheny County,43,64,3593
36,67,12,101,FL,Pasco County,42,72,1964
36,67,45,51,SC,Horry County,42,73,3309
36,67,25,25,MA,Suffolk County,40,49,2154
36,67,11,1,DC,District of Columbia,39,44,1850
36,67,12,11,FL,Broward County,39,63,2483
36,67,36,119,NY,Westchester County,39,48,2183
36,67,48,453,TX,Travis County,39,53,2212
36,67,36,5,NY,Bronx County,38,64,1872
36,67,12,86,FL,Miami-Dade County,37,50,1598
36,67,39,49,OH,Franklin County,37,78,1691
36,67,13,121,GA,Fulton County,35,60,1545
36,67,51,59,VA,Fairfax County,35,66,2624
36,67,12,81,FL,Manatee County,34,60,4523
36,67,24,31,MD,Montgomery County,33,45,1897
36,67,32,3,NV,Clark County,33,44,1324
36,67,36,83,NY,Rensselaer County,33,61,1607
36,67,36,99,NY,Seneca County,33,51,1588
36,67,12,21,FL,Collier County,32,53,8297
36,67,12,127,FL,Volusia County,32,55,1631
36,67,45,45,SC,Greenville County,32,64,1764
36,67,6,85,CA,Santa Clara County,30,42,1669
36,67,47,37,TN,Davidson County,30,50,2365
36,67,36,17,NY,Chenango County,29,59,1825
36,67,36,93,NY,Schenectady County,29,42,1656
36,67,13,89,GA,DeKalb County,28,56,1039
36,67,48,113,TX,Dallas County,28,41,1241
36,67,34,23,NJ,Middlesex County,27,34,1380
36,67,36,15,NY,Chemung County,27,37,965
36,67,9,3,CT,Hartford County,26,41,1231
36,67,12,69,FL,Lake County,26,48,1897
36,67,13,67,GA,Cobb County,26,56,1119
36,67,36,43,NY,Herkimer County,26,45,2154
36,67,36,77,NY,Otsego County,26,43,1866
36,67,9,1,CT,Fairfield County,25,35,2884
36,67,37,129,NC,New Hanover County,25,42,2307
36,67,48,439,TX,Tarrant County,25,47,1273
36,67,8,41,CO,El Paso County,24,35,1418
36,67,25,27,MA,Worcester County,24,29,1414
36,67,36,59,NY,Nassau County,24,45,1996
36,67,45,19,SC,Charleston County,24,29,1053
36,67,4,19,AZ,Pima County,23,47,1580
36,67,8,31,CO,Denver County,23,25,1007
36,67,36,71,NY,Orange County,23,36,1491
36,67,37,63,NC,Durham County,23,38,1679
36,67,57,5,FR,Foreign - APO/FPO ZIPs,23,45,935
36,67,13,135,GA,Gwinnett County,22,37,1006
36,67,24,510,MD,Baltimore city,22,31,1304
36,67,36,49,NY,Lewis County,22,40,1832
36,67,51,13,VA,Arlington County,22,27,1076
36,67,24,3,MD,Anne Arundel County,21,36,1281
36,67,39,35,OH,Cuyahoga County,21,29,755
36,67,41,51,OR,Multnomah County,21,22,887
36,67,45,79,SC,Richland County,21,38,1108
36,67,6,59,CA,Orange County,20,28,970
36,67,12,83,FL,Marion County,20,36,1704
36,67,23,5,ME,Cumberland County,20,32,940
36,67,36,121,NY,Wyoming County,20,24,482
36,67,44,7,RI,Providence County,20,26,1206
36,67,48,29,TX,Bexar County,20,30,938
36,69,36,69,NY,Ontario County Non-migrants,44573,86692,3591425
36,69,36,55,NY,Monroe County,771,1141,57739
36,69,36,117,NY,Wayne County,335,566,19992
36,69,36,99,NY,Seneca County,154,265,7333
36,69,36,123,NY,Yates County,123,223,6856
36,69,36,51,NY,Livingston County,104,196,5185
36,69,36,101,NY,Steuben County,73,134,3808
36,69,36,67,NY,Onondaga County,67,99,3366
36,69,36,29,NY,Erie County,65,83,3234
36,69,36,11,NY,Cayuga County,29,47,1175
36,71,36,71,NY,Orange County Non-migrants,144695,303186,11989542
36,71,36,111,NY,Ulster County,705,1223,40608
36,71,36,27,NY,Dutchess County,540,831,34808
36,71,36,105,NY,Sullivan County,494,993,25313
36,71,36,87,NY,Rockland County,389,777,29760
36,71,36,119,NY,Westchester County,288,449,23311
36,71,42,103,PA,Pike County,273,541,21018
36,71,36,47,NY,Kings County,250,515,14007
36,71,36,5,NY,Bronx County,246,417,13192
36,71,36,61,NY,New York County,204,293,17512
36,71,36,81,NY,Queens County,198,282,11642
36,71,34,3,NJ,Bergen County,194,317,18368
36,71,45,51,SC,Horry County,125,233,11282
36,71,34,37,NJ,Sussex County,124,217,7835
36,71,34,31,NJ,Passaic County,107,178,7469
36,71,12,57,FL,Hillsborough County,91,165,7632
36,71,9,1,CT,Fairfield County,90,142,8603
36,71,36,103,NY,Suffolk County,86,127,5886
36,71,12,99,FL,Palm Beach County,82,151,9271
36,71,36,1,NY,Albany County,78,123,3784
36,71,10,5,DE,Sussex County,76,148,8922
36,71,34,17,NJ,Hudson County,74,99,5461
36,71,37,183,NC,Wake County,73,147,7165
36,71,12,71,FL,Lee County,71,143,7532
36,71,36,79,NY,Putnam County,70,108,6041
36,71,36,59,NY,Nassau County,62,108,4538
36,71,12,11,FL,Broward County,61,96,3612
36,71,12,95,FL,Orange County,59,114,5536
36,71,12,115,FL,Sarasota County,55,100,6888
36,71,6,37,CA,Los Angeles County,54,66,2361
36,71,34,27,NJ,Morris County,54,76,4675
36,71,37,119,NC,Mecklenburg County,54,81,3841
36,71,12,105,FL,Polk County,51,96,3722
36,71,36,91,NY,Saratoga County,50,73,3878
36,71,4,13,AZ,Maricopa County,49,103,2929
36,71,12,127,FL,Volusia County,49,99,3537
36,71,34,13,NJ,Essex County,48,72,3521
36,71,34,29,NJ,Ocean County,48,90,3825
36,71,12,101,FL,Pasco County,47,111,3950
36,71,12,86,FL,Miami-Dade County,46,65,2206
36,71,36,29,NY,Erie County,45,64,2036
36,71,57,5,FR,Foreign - APO/FPO ZIPs,44,108,3209
36,71,12,9,FL,Brevard County,42,75,3645
36,71,12,103,FL,Pinellas County,41,75,3312
36,71,48,201,TX,Harris County,41,70,2425
36,71,12,97,FL,Osceola County,40,80,2016
36,71,12,111,FL,St. Lucie County,40,65,3573
36,71,37,19,NC,Brunswick County,40,58,3718
36,71,42,127,PA,Wayne County,40,77,2937
36,71,34,25,NJ,Monmouth County,37,56,5253
36,71,12,69,FL,Lake County,36,62,2596
36,71,36,67,NY,Onondaga County,36,52,2095
36,71,9,3,CT,Hartford County,35,68,2434
36,71,12,21,FL,Collier County,35,72,3457
36,71,12,81,FL,Manatee County,35,74,4335
36,71,36,55,NY,Monroe County,33,47,1559
36,71,20,103,KS,Leavenworth County,32,114,3088
36,71,45,13,SC,Beaufort County,32,70,2883
36,71,51,59,VA,Fairfax County,32,56,1934
36,71,42,101,PA,Philadelphia County,31,40,1807
36,71,6,73,CA,San Diego County,30,47,2210
36,71,9,9,CT,New Haven County,30,46,1763
36,71,13,135,GA,Gwinnett County,29,62,1714
36,71,37,51,NC,Cumberland County,29,65,1444
36,71,12,15,FL,Charlotte County,28,48,3390
36,71,12,31,FL,Duval County,28,52,2083
36,71,12,109,FL,St. Johns County,28,64,2553
36,71,13,215,GA,Muscogee County,28,28,705
36,71,25,17,MA,Middlesex County,28,42,1981
36,71,37,129,NC,New Hanover County,28,53,2062
36,71,34,23,NJ,Middlesex County,27,50,2294
36,71,36,85,NY,Richmond County,27,47,1693
36,71,32,3,NV,Clark County,26,36,1905
36,71,36,83,NY,Rensselaer County,26,41,1939
36,71,42,89,PA,Monroe County,26,54,1812
36,71,12,117,FL,Seminole County,25,51,1126
36,71,12,119,FL,Sumter County,25,41,2439
36,71,45,19,SC,Charleston County,24,40,1746
36,71,47,125,TN,Montgomery County,24,41,1254
36,71,36,65,NY,Oneida County,23,42,954
36,71,37,133,NC,Onslow County,23,53,1627
36,71,48,113,TX,Dallas County,23,34,1503
36,71,8,41,CO,El Paso County,22,49,1603
36,71,12,61,FL,Indian River County,22,41,2523
36,71,13,53,GA,Chattahoochee County,22,25,728
36,71,36,25,NY,Delaware County,22,40,1720
36,71,42,95,PA,Northampton County,22,39,2426
36,71,17,31,IL,Cook County,21,31,901
36,71,24,31,MD,Montgomery County,21,35,1553
36,71,42,69,PA,Lackawanna County,21,36,1279
36,71,42,79,PA,Luzerne County,21,43,692
36,71,12,53,FL,Hernando County,20,32,1258
36,71,12,83,FL,Marion County,20,42,1113
36,71,36,39,NY,Greene County,20,29,789
36,71,42,17,PA,Bucks County,20,32,2423
36,73,36,73,NY,Orleans County Non-migrants,15119,29288,850202
36,73,36,55,NY,Monroe County,284,423,11942
36,73,36,63,NY,Niagara County,92,168,3365
36,73,36,37,NY,Genesee County,82,138,3515
36,73,36,29,NY,Erie County,61,84,2534
36,75,36,75,NY,Oswego County Non-migrants,43483,85397,2709947
36,75,36,67,NY,Onondaga County,806,1242,35370
36,75,36,45,NY,Jefferson County,118,190,4940
36,75,36,11,NY,Cayuga County,113,213,5362
36,75,36,65,NY,Oneida County,72,128,3805
36,75,36,55,NY,Monroe County,49,58,2226
36,75,36,53,NY,Madison County,45,73,2197
36,75,36,117,NY,Wayne County,27,62,1034
36,77,36,77,NY,Otsego County Non-migrants,21361,40301,1361772
36,77,36,25,NY,Delaware County,177,305,6797
36,77,36,17,NY,Chenango County,111,191,4355
36,77,36,43,NY,Herkimer County,54,106,1888
36,77,36,65,NY,Oneida County,52,79,3298
36,77,36,7,NY,Broome County,47,71,2309
36,77,36,95,NY,Schoharie County,42,77,1418
36,77,36,53,NY,Madison County,34,60,1263
36,77,36,1,NY,Albany County,31,43,1664
36,77,36,67,NY,Onondaga County,26,39,1182
36,77,36,93,NY,Schenectady County,20,28,810
36,79,36,79,NY,Putnam County Non-migrants,39060,77869,4438188
36,79,36,119,NY,Westchester County,674,1060,60274
36,79,36,27,NY,Dutchess County,543,919,44899
36,79,9,1,CT,Fairfield County,328,562,36279
36,79,36,71,NY,Orange County,81,130,5624
36,79,36,5,NY,Bronx County,62,117,3504
36,79,36,61,NY,New York County,60,85,12108
36,79,36,81,NY,Queens County,59,87,3944
36,79,36,47,NY,Kings County,51,70,3728
36,79,9,9,CT,New Haven County,44,78,3230
36,79,9,5,CT,Litchfield County,38,63,2960
36,79,36,111,NY,Ulster County,36,63,1940
36,79,12,99,FL,Palm Beach County,34,61,3153
36,79,45,51,SC,Horry County,29,50,3075
36,79,12,71,FL,Lee County,28,60,1940
36,79,36,87,NY,Rockland County,24,40,1881
36,79,36,59,NY,Nassau County,23,47,3101
36,81,36,81,NY,Queens County Non-migrants,942544,1718787,56309945
36,81,36,59,NY,Nassau County,11381,22836,1051566
36,81,36,47,NY,Kings County,9657,14419,516986
36,81,36,61,NY,New York County,5876,7841,490051
36,81,36,103,NY,Suffolk County,4685,8953,415250
36,81,36,5,NY,Bronx County,2437,4166,103470
36,81,34,17,NJ,Hudson County,2073,3012,191890
36,81,36,119,NY,Westchester County,1717,2911,196990
36,81,34,3,NJ,Bergen County,1577,3029,142249
36,81,9,1,CT,Fairfield County,949,1794,120173
36,81,34,13,NJ,Essex County,921,1682,71046
36,81,6,37,CA,Los Angeles County,818,1113,60285
36,81,12,11,FL,Broward County,753,1280,53015
36,81,12,86,FL,Miami-Dade County,725,1180,69725
36,81,34,23,NJ,Middlesex County,687,1331,50636
36,81,12,99,FL,Palm Beach County,653,1095,61734
36,81,36,71,NY,Orange County,645,1169,50968
36,81,36,85,NY,Richmond County,645,1188,35965
36,81,34,39,NJ,Union County,550,1088,45755
36,81,36,29,NY,Erie County,548,1497,19203
36,81,42,101,PA,Philadelphia County,534,865,31632
36,81,12,95,FL,Orange County,519,919,28182
36,81,9,9,CT,New Haven County,448,886,29472
36,81,48,201,TX,Harris County,418,733,25171
36,81,36,87,NY,Rockland County,373,717,32995
36,81,34,31,NJ,Passaic County,359,704,24265
36,81,12,57,FL,Hillsborough County,334,563,19666
36,81,13,135,GA,Gwinnett County,322,665,16065
36,81,17,31,IL,Cook County,320,462,25131
36,81,36,27,NY,Dutchess County,316,577,33288
36,81,12,97,FL,Osceola County,306,555,16325
36,81,42,89,PA,Monroe County,304,619,22466
36,81,37,119,NC,Mecklenburg County,295,509,19505
36,81,36,1,NY,Albany County,294,596,14746
36,81,53,33,WA,King County,273,382,26918
36,81,34,25,NJ,Monmouth County,263,484,24005
36,81,13,121,GA,Fulton County,262,416,20717
36,81,34,27,NJ,Morris County,256,451,31164
36,81,37,183,NC,Wake County,252,473,16794
36,81,9,3,CT,Hartford County,251,439,15939
36,81,36,93,NY,Schenectady County,243,467,9720
36,81,25,17,MA,Middlesex County,241,347,21123
36,81,48,113,TX,Dallas County,225,365,15695
36,81,4,13,AZ,Maricopa County,218,362,15370
36,81,6,73,CA,San Diego County,213,318,14828
36,81,36,111,NY,Ulster County,212,333,22809
36,81,24,31,MD,Montgomery County,210,334,17637
36,81,12,105,FL,Polk County,203,372,11386
36,81,48,453,TX,Travis County,202,303,19203
36,81,32,3,NV,Clark County,201,319,18690
36,81,42,77,PA,Lehigh County,198,380,7824
36,81,51,59,VA,Fairfax County,198,307,15563
36,81,25,25,MA,Suffolk County,182,240,14491
36,81,34,29,NJ,Ocean County,177,338,11710
36,81,6,59,CA,Orange County,174,267,14683
36,81,42,79,PA,Luzerne County,172,350,7164
36,81,34,35,NJ,Somerset County,165,284,13653
36,81,6,85,CA,Santa Clara County,163,233,17215
36,81,48,85,TX,Collin County,163,327,15230
36,81,48,439,TX,Tarrant County,162,350,9122
36,81,36,55,NY,Monroe County,160,256,8977
36,81,36,79,NY,Putnam County,156,281,16300
36,81,12,103,FL,Pinellas County,154,230,17979
36,81,12,71,FL,Lee County,152,253,10776
36,81,42,95,PA,Northampton County,150,274,9030
36,81,13,89,GA,DeKalb County,149,239,7600
36,81,36,105,NY,Sullivan County,147,273,12857
36,81,34,21,NJ,Mercer County,138,232,10098
36,81,10,3,DE,New Castle County,136,224,9037
36,81,42,91,PA,Montgomery County,135,250,9101
36,81,11,1,DC,District of Columbia,134,171,13439
36,81,34,7,NJ,Camden County,134,238,7981
36,81,12,31,FL,Duval County,133,212,6991
36,81,42,11,PA,Berks County,132,247,4706
36,81,24,5,MD,Baltimore County,131,231,5791
36,81,12,101,FL,Pasco County,130,262,9350
36,81,36,67,NY,Onondaga County,129,230,7288
36,81,13,67,GA,Cobb County,127,190,7031
36,81,34,5,NJ,Burlington County,127,244,7626
36,81,6,19,CA,Fresno County,126,140,3793
36,81,12,117,FL,Seminole County,126,242,9729
36,81,42,3,PA,Allegheny County,120,176,7389
36,81,24,510,MD,Baltimore city,119,184,6930
36,81,36,7,NY,Broome County,119,241,5380
36,81,44,7,RI,Providence County,119,169,5547
36,81,12,69,FL,Lake County,117,222,8443
36,81,12,111,FL,St. Lucie County,116,197,9878
36,81,6,75,CA,San Francisco County,114,142,12679
36,81,8,31,CO,Denver County,111,131,9656
36,81,18,97,IN,Marion County,110,210,3751
36,81,24,33,MD,Prince George's County,108,193,5738
36,81,25,21,MA,Norfolk County,107,160,7666
36,81,39,49,OH,Franklin County,107,171,6073
36,81,26,163,MI,Wayne County,105,230,4446
36,81,48,157,TX,Fort Bend County,105,202,7953
36,81,42,17,PA,Bucks County,104,219,8285
36,81,47,37,TN,Davidson County,103,157,8599
36,81,6,1,CA,Alameda County,101,154,8305
36,81,12,9,FL,Brevard County,100,162,7811
36,81,36,91,NY,Saratoga County,99,159,8199
36,81,42,45,PA,Delaware County,97,209,6144
36,81,18,81,IN,Johnson County,93,185,3359
36,81,27,53,MN,Hennepin County,92,158,4554
36,81,42,103,PA,Pike County,86,164,7590
36,81,15,3,HI,Honolulu County,85,106,4144
36,81,25,27,MA,Worcester County,85,145,4211
36,81,36,39,NY,Greene County,85,137,8974
36,81,48,29,TX,Bexar County,85,141,6053
36,81,12,115,FL,Sarasota County,83,141,8007
36,81,12,81,FL,Manatee County,80,134,7669
36,81,12,127,FL,Volusia County,80,148,4732
36,81,57,3,FR,Foreign - Puerto Rico,80,113,4786
36,81,36,83,NY,Rensselaer County,79,128,4981
36,81,37,63,NC,Durham County,78,113,5641
36,81,51,13,VA,Arlington County,78,109,8263
36,81,9,11,CT,New London County,77,117,5320
36,81,48,121,TX,Denton County,77,135,5860
36,81,39,35,OH,Cuyahoga County,75,131,4667
36,81,48,491,TX,Williamson County,74,135,5226
36,81,12,83,FL,Marion County,73,130,2624
36,81,9,5,CT,Litchfield County,72,149,6865
36,81,12,21,FL,Collier County,72,116,6861
36,81,25,9,MA,Essex County,72,113,4204
36,81,6,71,CA,San Bernardino County,71,121,2777
36,81,51,810,VA,Virginia Beach city,70,121,3298
36,81,51,153,VA,Prince William County,68,142,4378
36,81,36,21,NY,Columbia County,67,113,8626
36,81,37,81,NC,Guilford County,67,126,3157
36,81,42,29,PA,Chester County,67,112,6008
36,81,42,43,PA,Dauphin County,66,134,3001
36,81,13,151,GA,Henry County,65,112,3371
36,81,37,51,NC,Cumberland County,65,124,3177
36,81,6,65,CA,Riverside County,64,103,3313
36,81,34,1,NJ,Atlantic County,64,94,3029
36,81,42,69,PA,Lackawanna County,64,121,2585
36,81,45,19,SC,Charleston County,62,98,7214
36,81,36,65,NY,Oneida County,61,123,2503
36,81,24,27,MD,Howard County,60,112,3185
36,81,26,125,MI,Oakland County,60,90,4225
36,81,24,3,MD,Anne Arundel County,59,100,3142
36,81,51,87,VA,Henrico County,59,107,3632
36,81,6,81,CA,San Mateo County,58,96,6026
36,81,33,11,NH,Hillsborough County,58,99,3436
36,81,49,35,UT,Salt Lake County,58,92,3581
36,81,13,63,GA,Clayton County,57,105,1711
36,81,45,51,SC,Horry County,56,95,3931
36,81,10,1,DE,Kent County,55,112,4372
36,81,42,127,PA,Wayne County,55,105,6572
36,81,6,13,CA,Contra Costa County,52,79,5728
36,81,36,25,NY,Delaware County,52,92,6535
36,81,57,5,FR,Foreign - APO/FPO ZIPs,52,70,2174
36,81,51,107,VA,Loudoun County,51,92,4970
36,81,6,67,CA,Sacramento County,50,77,2566
36,81,34,15,NJ,Gloucester County,50,96,3097
36,81,34,37,NJ,Sussex County,50,100,5935
36,81,9,7,CT,Middlesex County,49,74,3365
36,81,26,99,MI,Macomb County,49,118,2364
36,81,45,79,SC,Richland County,49,75,1932
36,81,51,760,VA,Richmond city,49,83,2759
36,81,41,51,OR,Multnomah County,48,67,4125
36,81,12,53,FL,Hernando County,47,80,2283
36,81,12,109,FL,St. Johns County,47,97,5113
36,81,13,247,GA,Rockdale County,47,74,1813
36,81,42,71,PA,Lancaster County,47,81,2376
36,81,48,339,TX,Montgomery County,47,102,3435
36,81,8,41,CO,El Paso County,46,78,2298
36,81,48,27,TX,Bell County,45,67,1657
36,81,8,5,CO,Arapahoe County,44,71,2459
36,81,10,5,DE,Sussex County,44,69,2909
36,81,37,179,NC,Union County,44,104,2726
36,81,42,107,PA,Schuylkill County,44,93,1406
36,81,45,91,SC,York County,44,82,3376
36,81,23,5,ME,Cumberland County,43,68,3990
36,81,36,109,NY,Tompkins County,42,52,3124
36,81,37,25,NC,Cabarrus County,42,89,2495
36,81,36,63,NY,Niagara County,41,99,1196
36,81,37,67,NC,Forsyth County,41,82,2321
36,81,45,45,SC,Greenville County,41,83,2733
36,81,51,510,VA,Alexandria city,41,65,2661
36,81,6,29,CA,Kern County,39,66,1423
36,81,25,13,MA,Hampden County,39,68,1328
36,81,25,23,MA,Plymouth County,39,58,3081
36,81,50,7,VT,Chittenden County,39,54,2643
36,81,51,41,VA,Chesterfield County,39,70,1758
36,81,47,149,TN,Rutherford County,38,112,1664
36,81,13,51,GA,Chatham County,37,55,1994
36,81,45,15,SC,Berkeley County,37,66,3108
36,81,18,57,IN,Hamilton County,36,90,2695
36,81,36,45,NY,Jefferson County,36,61,1306
36,81,42,41,PA,Cumberland County,36,64,2465
36,81,51,710,VA,Norfolk city,36,52,1744
36,81,53,61,WA,Snohomish County,36,57,2155
36,81,18,63,IN,Hendricks County,35,69,1408
36,81,34,19,NJ,Hunterdon County,35,70,4780
36,81,37,21,NC,Buncombe County,35,46,2862
36,81,37,101,NC,Johnston County,35,53,1886
36,81,37,133,NC,Onslow County,35,50,1408
36,81,42,133,PA,York County,35,55,1151
36,81,8,59,CO,Jefferson County,34,43,2815
36,81,37,129,NC,New Hanover County,34,46,1312
36,81,53,53,WA,Pierce County,34,50,1176
36,81,4,19,AZ,Pima County,33,50,2564
36,81,13,57,GA,Cherokee County,33,51,2119
36,81,25,5,MA,Bristol County,33,48,2112
36,81,25,15,MA,Hampshire County,33,52,3146
36,81,33,15,NH,Rockingham County,33,45,3597
36,81,39,61,OH,Hamilton County,33,52,2243
36,81,6,77,CA,San Joaquin County,32,51,1802
36,81,13,217,GA,Newton County,32,64,1783
36,81,17,43,IL,DuPage County,32,60,1614
36,81,22,71,LA,Orleans Parish,32,39,1791
36,81,26,161,MI,Washtenaw County,32,43,2301
